loan_id,amount,term,subgrade,installments,purpose,loan_type,loan_state
679103,17000,60,E3,423.78,debt_consolidation,INDIVIDUAL,Charged Off
681850,12000,36,B1,385.13,house,INDIVIDUAL,Charged Off
678747,10600,60,D5,257.89,debt_consolidation,INDIVIDUAL,Fully Paid
681056,10800,60,D3,258.53,car,INDIVIDUAL,Fully Paid
678796,27300,60,E2,675.11,debt_consolidation,INDIVIDUAL,Charged Off
681831,16000,60,C2,364.55,debt_consolidation,INDIVIDUAL,Fully Paid
681742,12000,36,B3,389.3,debt_consolidation,INDIVIDUAL,Fully Paid
681716,1500,36,A2,45.5,home_improvement,INDIVIDUAL,Fully Paid
681644,4000,36,B3,129.77,car,INDIVIDUAL,Fully Paid
679227,35000,36,C1,1173.91,debt_consolidation,INDIVIDUAL,Fully Paid
681508,8000,60,B2,169.98,major_purchase,INDIVIDUAL,Fully Paid
677482,3500,36,A2,106.15,credit_card,INDIVIDUAL,Fully Paid
680710,13300,60,B3,285.02,credit_card,INDIVIDUAL,Fully Paid
681081,13200,60,B3,282.88,wedding,INDIVIDUAL,Fully Paid
681511,12000,36,A4,372.12,debt_consolidation,INDIVIDUAL,Charged Off
674448,35000,60,G2,936.66,debt_consolidation,INDIVIDUAL,Fully Paid
677683,15000,60,B5,326.96,debt_consolidation,INDIVIDUAL,Fully Paid
680822,10000,36,A4,310.1,debt_consolidation,INDIVIDUAL,Fully Paid
673667,35000,60,D5,851.51,credit_card,INDIVIDUAL,Fully Paid
660209,13200,36,A4,409.34,credit_card,INDIVIDUAL,Fully Paid
681403,20000,36,B3,648.83,debt_consolidation,INDIVIDUAL,Fully Paid
681317,12000,36,C1,402.49,debt_consolidation,INDIVIDUAL,Fully Paid
681304,15000,60,C5,350.35,debt_consolidation,INDIVIDUAL,Charged Off
681298,4000,36,B4,130.47,debt_consolidation,INDIVIDUAL,Fully Paid
681226,20000,36,B2,645.35,debt_consolidation,INDIVIDUAL,Fully Paid
681279,8000,36,B1,256.76,small_business,INDIVIDUAL,Fully Paid
681270,4500,36,A1,135.72,credit_card,INDIVIDUAL,Fully Paid
681261,10000,60,E3,249.28,small_business,INDIVIDUAL,Fully Paid
681241,8725,36,A4,270.57,debt_consolidation,INDIVIDUAL,Fully Paid
681203,14125,60,E2,349.3,debt_consolidation,INDIVIDUAL,Fully Paid
675806,27050,36,D1,931.62,debt_consolidation,INDIVIDUAL,Fully Paid
681214,4800,36,B2,154.89,debt_consolidation,INDIVIDUAL,Fully Paid
681149,28000,60,E4,703.58,debt_consolidation,INDIVIDUAL,Fully Paid
681154,6300,36,B3,204.38,wedding,INDIVIDUAL,Fully Paid
673303,6000,36,B2,193.61,other,INDIVIDUAL,Fully Paid
679480,6000,36,B3,194.65,major_purchase,INDIVIDUAL,Fully Paid
681146,8000,60,D4,193.06,debt_consolidation,INDIVIDUAL,Charged Off
681142,3600,36,C3,122.05,credit_card,INDIVIDUAL,Charged Off
680422,7800,60,D3,186.71,debt_consolidation,INDIVIDUAL,Charged Off
681106,6500,36,B3,210.87,vacation,INDIVIDUAL,Fully Paid
679760,5000,36,A1,150.8,wedding,INDIVIDUAL,Fully Paid
681101,6000,60,C5,140.14,debt_consolidation,INDIVIDUAL,Charged Off
627501,7000,36,A4,217.07,credit_card,INDIVIDUAL,Fully Paid
681087,2400,36,A3,74.02,debt_consolidation,INDIVIDUAL,Charged Off
681074,15000,60,G1,398.33,debt_consolidation,INDIVIDUAL,Fully Paid
679659,1400,36,A2,42.46,medical,INDIVIDUAL,Fully Paid
680992,6000,60,F4,156.84,debt_consolidation,INDIVIDUAL,Charged Off
680942,6400,60,G1,169.96,debt_consolidation,INDIVIDUAL,Fully Paid
552575,4000,36,B3,129.77,major_purchase,INDIVIDUAL,Fully Paid
680941,10000,36,B1,320.94,major_purchase,INDIVIDUAL,Fully Paid
680911,5000,36,C2,168.62,debt_consolidation,INDIVIDUAL,Fully Paid
680891,21600,60,E4,542.76,car,INDIVIDUAL,Charged Off
679239,35000,60,E2,865.52,credit_card,INDIVIDUAL,Charged Off
680776,6400,36,B3,207.63,car,INDIVIDUAL,Fully Paid
677842,17000,36,B5,557.45,debt_consolidation,INDIVIDUAL,Fully Paid
680791,25000,60,F1,638.25,debt_consolidation,INDIVIDUAL,Fully Paid
680694,5000,36,B4,163.08,debt_consolidation,INDIVIDUAL,Charged Off
680688,5400,36,A4,167.46,car,INDIVIDUAL,Fully Paid
680684,9600,60,C1,216.87,car,INDIVIDUAL,Fully Paid
680661,18400,60,C3,422.72,credit_card,INDIVIDUAL,Fully Paid
662382,12800,60,B3,274.3,home_improvement,INDIVIDUAL,Fully Paid
680672,6000,60,E1,147.19,home_improvement,INDIVIDUAL,Charged Off
655951,8000,36,A5,249.44,debt_consolidation,INDIVIDUAL,Fully Paid
680544,7000,36,A4,217.07,debt_consolidation,INDIVIDUAL,Fully Paid
680607,7000,36,C3,237.32,debt_consolidation,INDIVIDUAL,Fully Paid
680577,4000,36,B4,130.47,debt_consolidation,INDIVIDUAL,Fully Paid
680566,6000,60,C2,136.71,debt_consolidation,INDIVIDUAL,Fully Paid
680556,2150,36,C2,72.51,credit_card,INDIVIDUAL,Fully Paid
680409,13700,60,B4,296.1,credit_card,INDIVIDUAL,Fully Paid
680503,7350,36,A3,226.68,small_business,INDIVIDUAL,Fully Paid
678697,17000,60,B5,370.56,other,INDIVIDUAL,Fully Paid
680400,10000,60,B3,214.3,home_improvement,INDIVIDUAL,Charged Off
680470,8000,36,B1,256.76,debt_consolidation,INDIVIDUAL,Fully Paid
680444,3500,36,B5,114.77,car,INDIVIDUAL,Fully Paid
675316,6000,60,D4,144.8,debt_consolidation,INDIVIDUAL,Fully Paid
680433,2500,36,A3,77.11,car,INDIVIDUAL,Fully Paid
680365,12000,36,A4,372.12,credit_card,INDIVIDUAL,Fully Paid
680393,10000,36,D4,349.85,debt_consolidation,INDIVIDUAL,Fully Paid
680418,6500,36,B4,212.01,wedding,INDIVIDUAL,Fully Paid
680385,8075,36,C2,272.32,debt_consolidation,INDIVIDUAL,Fully Paid
680395,35000,60,D4,844.64,other,INDIVIDUAL,Fully Paid
664844,16000,60,D5,389.26,debt_consolidation,INDIVIDUAL,Fully Paid
680324,8000,36,B1,256.76,wedding,INDIVIDUAL,Fully Paid
680314,12000,60,C3,275.69,other,INDIVIDUAL,Fully Paid
680286,4800,36,C1,161.0,debt_consolidation,INDIVIDUAL,Fully Paid
680256,7000,36,B3,227.09,debt_consolidation,INDIVIDUAL,Fully Paid
680249,12000,36,A3,370.09,other,INDIVIDUAL,Fully Paid
680191,9200,60,E1,225.69,debt_consolidation,INDIVIDUAL,Fully Paid
680206,35000,60,E4,879.47,home_improvement,INDIVIDUAL,Fully Paid
680190,4500,36,A4,139.55,other,INDIVIDUAL,Fully Paid
680174,14000,36,C5,479.65,debt_consolidation,INDIVIDUAL,Fully Paid
679974,7200,36,C2,242.81,credit_card,INDIVIDUAL,Fully Paid
680155,12000,60,B3,257.16,debt_consolidation,INDIVIDUAL,Fully Paid
680149,13000,36,C2,438.4,debt_consolidation,INDIVIDUAL,Fully Paid
680131,8500,60,B4,183.72,credit_card,INDIVIDUAL,Fully Paid
680113,9750,36,B1,312.92,small_business,INDIVIDUAL,Fully Paid
680061,3000,36,C4,102.25,debt_consolidation,INDIVIDUAL,Fully Paid
680092,8000,36,A5,249.44,debt_consolidation,INDIVIDUAL,Fully Paid
680060,9000,36,A5,280.62,debt_consolidation,INDIVIDUAL,Fully Paid
678544,25000,60,D4,603.32,medical,INDIVIDUAL,Charged Off
680027,5600,36,A4,173.66,debt_consolidation,INDIVIDUAL,Fully Paid
679950,5000,36,C4,170.41,major_purchase,INDIVIDUAL,Fully Paid
679962,10400,36,A5,324.27,debt_consolidation,INDIVIDUAL,Fully Paid
679109,12000,60,C4,277.98,debt_consolidation,INDIVIDUAL,Fully Paid
675333,10000,60,B3,214.3,debt_consolidation,INDIVIDUAL,Fully Paid
669714,8125,60,C3,186.67,debt_consolidation,INDIVIDUAL,Fully Paid
679929,19000,60,F2,488.91,debt_consolidation,INDIVIDUAL,Fully Paid
678324,10000,36,B3,324.42,debt_consolidation,INDIVIDUAL,Fully Paid
670575,16200,60,E3,403.84,car,INDIVIDUAL,Charged Off
679874,8000,36,A5,249.44,debt_consolidation,INDIVIDUAL,Fully Paid
679848,3600,60,F1,91.91,house,INDIVIDUAL,Charged Off
679826,16000,60,D5,389.26,wedding,INDIVIDUAL,Fully Paid
679780,6300,36,B2,203.29,car,INDIVIDUAL,Fully Paid
679794,10800,36,A4,334.91,credit_card,INDIVIDUAL,Fully Paid
679776,8000,36,B2,258.14,debt_consolidation,INDIVIDUAL,Fully Paid
678825,5000,60,D3,119.69,major_purchase,INDIVIDUAL,Fully Paid
679706,35000,60,D5,851.51,debt_consolidation,INDIVIDUAL,Fully Paid
673379,10575,60,G4,287.4,debt_consolidation,INDIVIDUAL,Fully Paid
679644,6000,60,A5,120.69,car,INDIVIDUAL,Fully Paid
679610,18000,36,B3,583.95,debt_consolidation,INDIVIDUAL,Fully Paid
679572,24000,60,D4,579.18,home_improvement,INDIVIDUAL,Charged Off
679527,6500,60,A5,130.75,medical,INDIVIDUAL,Fully Paid
679533,12000,36,B1,385.13,debt_consolidation,INDIVIDUAL,Fully Paid
679427,9600,36,B3,311.44,credit_card,INDIVIDUAL,Fully Paid
677326,4800,36,D3,167.06,other,INDIVIDUAL,Fully Paid
679411,10000,36,B3,324.42,other,INDIVIDUAL,Fully Paid
676301,5000,36,B2,161.34,house,INDIVIDUAL,Fully Paid
679356,13600,36,B2,438.84,credit_card,INDIVIDUAL,Fully Paid
679185,18000,36,B2,580.81,debt_consolidation,INDIVIDUAL,Fully Paid
679352,1500,36,B1,48.15,small_business,INDIVIDUAL,Charged Off
678492,8400,36,A4,260.49,debt_consolidation,INDIVIDUAL,Fully Paid
678850,11200,36,A5,349.22,debt_consolidation,INDIVIDUAL,Fully Paid
679332,2500,36,D2,86.56,home_improvement,INDIVIDUAL,Fully Paid
679279,9500,36,A2,288.11,credit_card,INDIVIDUAL,Fully Paid
679192,15000,36,D5,527.51,debt_consolidation,INDIVIDUAL,Fully Paid
679122,9000,36,A2,272.95,credit_card,INDIVIDUAL,Fully Paid
679170,12000,36,B5,393.5,credit_card,INDIVIDUAL,Fully Paid
679178,7500,36,A4,232.58,debt_consolidation,INDIVIDUAL,Fully Paid
679159,10000,60,D2,237.43,debt_consolidation,INDIVIDUAL,Fully Paid
679153,8000,36,A1,241.28,debt_consolidation,INDIVIDUAL,Fully Paid
679146,11000,60,B3,235.73,debt_consolidation,INDIVIDUAL,Fully Paid
679119,4800,60,B4,103.75,debt_consolidation,INDIVIDUAL,Fully Paid
679090,2400,36,B1,77.03,home_improvement,INDIVIDUAL,Fully Paid
678898,15000,36,E1,530.33,debt_consolidation,INDIVIDUAL,Fully Paid
679069,9600,36,A5,299.33,house,INDIVIDUAL,Fully Paid
679067,6000,60,B3,128.58,debt_consolidation,INDIVIDUAL,Fully Paid
679053,10000,60,B2,212.48,debt_consolidation,INDIVIDUAL,Charged Off
679025,4000,60,B4,86.46,debt_consolidation,INDIVIDUAL,Fully Paid
679046,35000,60,E1,858.59,debt_consolidation,INDIVIDUAL,Charged Off
678829,6000,36,A3,185.05,major_purchase,INDIVIDUAL,Fully Paid
679002,13000,60,E4,326.66,debt_consolidation,INDIVIDUAL,Charged Off
679000,15000,36,C2,505.85,debt_consolidation,INDIVIDUAL,Fully Paid
661301,12000,60,C2,273.41,debt_consolidation,INDIVIDUAL,Fully Paid
676647,5000,60,A4,99.7,car,INDIVIDUAL,Fully Paid
678924,3000,36,A2,90.99,major_purchase,INDIVIDUAL,Fully Paid
678920,2000,60,C2,45.57,car,INDIVIDUAL,Fully Paid
675685,25000,60,D4,603.32,debt_consolidation,INDIVIDUAL,Fully Paid
678894,15000,36,B1,481.41,debt_consolidation,INDIVIDUAL,Fully Paid
678900,5750,36,C1,192.86,debt_consolidation,INDIVIDUAL,Fully Paid
677937,30000,36,F2,1093.93,credit_card,INDIVIDUAL,Fully Paid
678853,24000,60,G2,642.29,debt_consolidation,INDIVIDUAL,Fully Paid
677131,6000,36,C4,204.49,debt_consolidation,INDIVIDUAL,Fully Paid
678843,4000,36,A1,120.64,debt_consolidation,INDIVIDUAL,Charged Off
678777,9000,36,A3,277.57,medical,INDIVIDUAL,Fully Paid
657579,3000,36,A3,92.53,other,INDIVIDUAL,Fully Paid
678744,10000,36,A4,310.1,medical,INDIVIDUAL,Fully Paid
678719,3000,36,A2,90.99,home_improvement,INDIVIDUAL,Fully Paid
678241,16000,36,C3,542.43,debt_consolidation,INDIVIDUAL,Fully Paid
678079,9000,36,D2,311.6,home_improvement,INDIVIDUAL,Fully Paid
678700,5000,36,A3,154.21,debt_consolidation,INDIVIDUAL,Fully Paid
678703,10000,36,B3,324.42,home_improvement,INDIVIDUAL,Charged Off
678614,3000,60,D3,71.82,vacation,INDIVIDUAL,Fully Paid
678592,7000,60,B3,150.01,debt_consolidation,INDIVIDUAL,Fully Paid
678588,15000,36,C2,505.85,credit_card,INDIVIDUAL,Fully Paid
678561,10800,60,C1,243.97,debt_consolidation,INDIVIDUAL,Fully Paid
676203,10000,36,A3,308.41,debt_consolidation,INDIVIDUAL,Fully Paid
676756,35000,60,E3,872.48,debt_consolidation,INDIVIDUAL,Fully Paid
678531,6000,36,B1,192.57,debt_consolidation,INDIVIDUAL,Fully Paid
678498,23500,60,D5,571.73,debt_consolidation,INDIVIDUAL,Fully Paid
678514,12000,36,D3,417.64,debt_consolidation,INDIVIDUAL,Fully Paid
643312,6000,36,A4,186.06,debt_consolidation,INDIVIDUAL,Fully Paid
678473,20000,60,E2,494.59,small_business,INDIVIDUAL,Fully Paid
678461,25000,60,F3,648.38,small_business,INDIVIDUAL,Fully Paid
678451,12000,60,F2,308.79,small_business,INDIVIDUAL,Fully Paid
678399,3000,36,A3,92.53,debt_consolidation,INDIVIDUAL,Fully Paid
678381,6000,36,B3,194.65,credit_card,INDIVIDUAL,Fully Paid
678349,6000,36,A3,185.05,debt_consolidation,INDIVIDUAL,Fully Paid
678342,6500,60,C1,146.84,debt_consolidation,INDIVIDUAL,Fully Paid
678339,11750,36,E3,419.74,debt_consolidation,INDIVIDUAL,Fully Paid
678299,7500,36,C3,254.27,debt_consolidation,INDIVIDUAL,Fully Paid
678292,35000,60,E2,865.52,debt_consolidation,INDIVIDUAL,Fully Paid
678210,9000,36,B5,295.12,debt_consolidation,INDIVIDUAL,Fully Paid
677802,12000,36,E3,428.67,debt_consolidation,INDIVIDUAL,Fully Paid
678133,8000,36,C4,272.65,credit_card,INDIVIDUAL,Fully Paid
678177,12875,60,B2,273.56,home_improvement,INDIVIDUAL,Fully Paid
660692,12000,36,A4,372.12,wedding,INDIVIDUAL,Fully Paid
678117,14600,60,F1,372.74,debt_consolidation,INDIVIDUAL,Fully Paid
670808,17000,60,E1,417.03,debt_consolidation,INDIVIDUAL,Charged Off
652961,16000,60,E4,402.05,debt_consolidation,INDIVIDUAL,Fully Paid
678125,10000,36,B1,320.94,credit_card,INDIVIDUAL,Fully Paid
678111,6600,60,B5,143.87,car,INDIVIDUAL,Charged Off
678086,3600,36,A1,108.58,major_purchase,INDIVIDUAL,Fully Paid
677115,4000,36,C4,136.33,small_business,INDIVIDUAL,Fully Paid
677983,4000,36,A1,120.64,credit_card,INDIVIDUAL,Fully Paid
677798,7000,36,A3,215.89,other,INDIVIDUAL,Fully Paid
678015,7200,60,C2,164.05,debt_consolidation,INDIVIDUAL,Charged Off
677988,2600,36,E2,92.4,credit_card,INDIVIDUAL,Fully Paid
677932,15300,60,C3,351.5,debt_consolidation,INDIVIDUAL,Fully Paid
677901,13000,60,B5,283.37,debt_consolidation,INDIVIDUAL,Fully Paid
677902,16000,60,E2,395.67,debt_consolidation,INDIVIDUAL,Fully Paid
675966,8775,36,C2,295.92,credit_card,INDIVIDUAL,Fully Paid
677888,8800,36,B3,285.49,debt_consolidation,INDIVIDUAL,Fully Paid
677882,7875,60,C4,182.43,medical,INDIVIDUAL,Fully Paid
676047,17000,60,C3,390.56,debt_consolidation,INDIVIDUAL,Fully Paid
677202,19200,60,D3,459.6,debt_consolidation,INDIVIDUAL,Fully Paid
676812,10000,36,A5,311.8,small_business,INDIVIDUAL,Fully Paid
677760,4000,36,B2,129.07,debt_consolidation,INDIVIDUAL,Fully Paid
676230,15000,36,B2,484.01,car,INDIVIDUAL,Fully Paid
663918,8000,36,A4,248.08,debt_consolidation,INDIVIDUAL,Fully Paid
677605,15000,36,C2,505.85,debt_consolidation,INDIVIDUAL,Fully Paid
672315,9600,36,B5,314.8,debt_consolidation,INDIVIDUAL,Fully Paid
677690,2000,36,A5,62.36,debt_consolidation,INDIVIDUAL,Fully Paid
677684,16000,36,E1,565.68,debt_consolidation,INDIVIDUAL,Fully Paid
677677,3000,36,A4,93.03,debt_consolidation,INDIVIDUAL,Fully Paid
677670,12000,36,A4,372.12,debt_consolidation,INDIVIDUAL,Fully Paid
676290,10000,36,A5,311.8,wedding,INDIVIDUAL,Fully Paid
677651,14000,36,C2,472.13,debt_consolidation,INDIVIDUAL,Fully Paid
677650,11000,36,A4,341.11,credit_card,INDIVIDUAL,Fully Paid
677567,8900,36,B2,287.18,car,INDIVIDUAL,Fully Paid
677569,31050,36,C5,1063.79,debt_consolidation,INDIVIDUAL,Fully Paid
677563,5000,36,C4,170.41,home_improvement,INDIVIDUAL,Fully Paid
677017,10000,36,A3,308.41,debt_consolidation,INDIVIDUAL,Fully Paid
677497,16000,60,D5,389.26,home_improvement,INDIVIDUAL,Fully Paid
677491,5000,36,A2,151.64,vacation,INDIVIDUAL,Fully Paid
671393,20000,60,D4,482.65,debt_consolidation,INDIVIDUAL,Fully Paid
677086,12000,36,A5,374.16,debt_consolidation,INDIVIDUAL,Fully Paid
635634,7000,60,B3,150.01,other,INDIVIDUAL,Fully Paid
668100,13000,60,B5,283.37,debt_consolidation,INDIVIDUAL,Fully Paid
677395,6000,60,A5,120.69,debt_consolidation,INDIVIDUAL,Fully Paid
677398,12000,60,B2,254.97,car,INDIVIDUAL,Fully Paid
677405,3500,36,A2,106.15,debt_consolidation,INDIVIDUAL,Fully Paid
675108,25000,60,D3,598.43,other,INDIVIDUAL,Fully Paid
674942,15850,60,C4,367.17,car,INDIVIDUAL,Fully Paid
677354,15000,60,G2,401.43,debt_consolidation,INDIVIDUAL,Charged Off
670699,29000,60,F1,740.36,other,INDIVIDUAL,Fully Paid
677347,15000,36,B3,486.62,debt_consolidation,INDIVIDUAL,Fully Paid
677342,12000,36,B4,391.39,debt_consolidation,INDIVIDUAL,Fully Paid
677330,20000,60,F1,510.6,major_purchase,INDIVIDUAL,Fully Paid
664509,32000,60,D4,772.24,credit_card,INDIVIDUAL,Fully Paid
677310,9000,36,B3,291.98,debt_consolidation,INDIVIDUAL,Fully Paid
677324,12000,36,B4,391.39,small_business,INDIVIDUAL,Fully Paid
677271,15000,60,C3,344.61,home_improvement,INDIVIDUAL,Fully Paid
677175,7500,36,B1,240.71,debt_consolidation,INDIVIDUAL,Fully Paid
665444,15000,60,F3,389.03,house,INDIVIDUAL,Fully Paid
677134,13000,36,C5,445.39,debt_consolidation,INDIVIDUAL,Fully Paid
677199,25000,60,F5,658.74,debt_consolidation,INDIVIDUAL,Fully Paid
677162,10000,60,B2,212.48,major_purchase,INDIVIDUAL,Fully Paid
677048,13800,36,A5,430.29,debt_consolidation,INDIVIDUAL,Fully Paid
676629,5000,36,A2,151.64,debt_consolidation,INDIVIDUAL,Fully Paid
677087,7000,60,E2,173.11,wedding,INDIVIDUAL,Charged Off
676123,6000,60,B3,128.58,other,INDIVIDUAL,Fully Paid
677108,5000,36,C3,169.51,debt_consolidation,INDIVIDUAL,Fully Paid
677043,10000,60,E4,251.28,small_business,INDIVIDUAL,Fully Paid
677014,6000,60,C1,135.54,small_business,INDIVIDUAL,Fully Paid
677055,15600,60,E1,382.69,debt_consolidation,INDIVIDUAL,Charged Off
677049,2400,36,B3,77.86,wedding,INDIVIDUAL,Fully Paid
674846,35000,36,C4,1192.83,home_improvement,INDIVIDUAL,Fully Paid
676849,6000,36,B4,195.7,other,INDIVIDUAL,Fully Paid
672711,9000,36,A4,279.09,medical,INDIVIDUAL,Fully Paid
676980,19800,60,F4,517.56,major_purchase,INDIVIDUAL,Fully Paid
675170,6625,36,A5,206.57,vacation,INDIVIDUAL,Fully Paid
676986,4800,36,B3,155.72,debt_consolidation,INDIVIDUAL,Charged Off
676247,10000,36,B3,324.42,other,INDIVIDUAL,Fully Paid
676959,8500,36,A3,262.15,debt_consolidation,INDIVIDUAL,Fully Paid
676941,10000,60,B4,216.13,debt_consolidation,INDIVIDUAL,Charged Off
676800,18000,60,D5,437.92,debt_consolidation,INDIVIDUAL,Fully Paid
676925,6000,60,F2,154.4,debt_consolidation,INDIVIDUAL,Charged Off
676867,15000,36,B2,484.01,debt_consolidation,INDIVIDUAL,Fully Paid
676880,7300,36,A4,226.38,debt_consolidation,INDIVIDUAL,Fully Paid
676202,30000,36,D2,1038.64,debt_consolidation,INDIVIDUAL,Fully Paid
673809,24000,36,C4,817.94,debt_consolidation,INDIVIDUAL,Fully Paid
675763,35000,60,E4,879.47,home_improvement,INDIVIDUAL,Fully Paid
676543,14550,60,B4,314.47,debt_consolidation,INDIVIDUAL,Fully Paid
676779,30000,60,E2,741.88,debt_consolidation,INDIVIDUAL,Charged Off
676637,18000,60,B5,392.36,other,INDIVIDUAL,Fully Paid
675272,4000,36,B2,129.07,major_purchase,INDIVIDUAL,Charged Off
676706,24000,36,B4,782.78,debt_consolidation,INDIVIDUAL,Fully Paid
652902,10000,36,A5,311.8,debt_consolidation,INDIVIDUAL,Fully Paid
676667,2500,36,B3,81.11,home_improvement,INDIVIDUAL,Fully Paid
676630,4375,36,A1,131.95,debt_consolidation,INDIVIDUAL,Fully Paid
675563,12000,36,D4,419.82,debt_consolidation,INDIVIDUAL,Fully Paid
676546,6000,36,A5,187.08,home_improvement,INDIVIDUAL,Charged Off
676521,5000,36,B4,163.08,debt_consolidation,INDIVIDUAL,Fully Paid
676495,1800,36,A3,55.52,moving,INDIVIDUAL,Fully Paid
676502,10000,36,A5,311.8,debt_consolidation,INDIVIDUAL,Fully Paid
676471,20000,60,G2,535.24,home_improvement,INDIVIDUAL,Fully Paid
676423,3000,36,C2,101.17,car,INDIVIDUAL,Fully Paid
676417,7275,36,A1,219.42,car,INDIVIDUAL,Fully Paid
676430,10000,60,D2,237.43,wedding,INDIVIDUAL,Fully Paid
676427,5000,36,A5,155.9,debt_consolidation,INDIVIDUAL,Fully Paid
676410,5000,60,B3,107.15,debt_consolidation,INDIVIDUAL,Fully Paid
676382,14000,36,D2,484.7,car,INDIVIDUAL,Fully Paid
676313,6000,36,B5,196.75,home_improvement,INDIVIDUAL,Fully Paid
676285,15875,60,D3,380.01,debt_consolidation,INDIVIDUAL,Fully Paid
675733,15000,60,F1,382.95,debt_consolidation,INDIVIDUAL,Fully Paid
676268,35000,36,C1,1173.91,debt_consolidation,INDIVIDUAL,Fully Paid
676226,9925,36,C2,334.7,debt_consolidation,INDIVIDUAL,Fully Paid
676204,21000,36,B3,681.27,debt_consolidation,INDIVIDUAL,Fully Paid
675500,21850,60,D3,523.03,debt_consolidation,INDIVIDUAL,Fully Paid
676147,15000,60,D3,359.06,debt_consolidation,INDIVIDUAL,Fully Paid
676051,12000,36,A3,370.09,debt_consolidation,INDIVIDUAL,Fully Paid
658521,4000,36,A1,120.64,major_purchase,INDIVIDUAL,Fully Paid
676079,3000,36,B5,98.38,debt_consolidation,INDIVIDUAL,Fully Paid
676042,5000,60,D4,120.67,debt_consolidation,INDIVIDUAL,Charged Off
676033,13000,36,A4,403.13,other,INDIVIDUAL,Fully Paid
676035,12000,36,B4,391.39,debt_consolidation,INDIVIDUAL,Fully Paid
676031,1500,36,C3,50.86,credit_card,INDIVIDUAL,Fully Paid
675379,28000,36,B5,918.15,debt_consolidation,INDIVIDUAL,Fully Paid
675764,14000,36,A4,434.14,debt_consolidation,INDIVIDUAL,Fully Paid
676019,7200,36,B4,234.84,debt_consolidation,INDIVIDUAL,Fully Paid
676021,7000,60,C5,163.5,debt_consolidation,INDIVIDUAL,Fully Paid
669335,10000,60,C5,233.57,debt_consolidation,INDIVIDUAL,Fully Paid
675971,1800,36,A1,54.29,debt_consolidation,INDIVIDUAL,Fully Paid
675963,8000,60,C1,180.72,credit_card,INDIVIDUAL,Charged Off
675917,8500,36,A2,257.78,debt_consolidation,INDIVIDUAL,Fully Paid
675952,4600,60,F1,117.44,debt_consolidation,INDIVIDUAL,Charged Off
675920,4525,60,D3,108.32,debt_consolidation,INDIVIDUAL,Fully Paid
675850,27000,60,E1,662.34,debt_consolidation,INDIVIDUAL,Charged Off
675918,27500,36,C2,927.38,debt_consolidation,INDIVIDUAL,Fully Paid
675873,13000,60,B5,283.37,car,INDIVIDUAL,Fully Paid
675900,15000,36,B4,489.24,debt_consolidation,INDIVIDUAL,Fully Paid
675855,16000,60,F5,421.6,debt_consolidation,INDIVIDUAL,Fully Paid
675864,12000,36,B3,389.3,debt_consolidation,INDIVIDUAL,Fully Paid
675607,30000,60,F1,765.89,debt_consolidation,INDIVIDUAL,Fully Paid
675858,14000,36,A5,436.52,debt_consolidation,INDIVIDUAL,Fully Paid
675837,2700,36,A4,83.73,credit_card,INDIVIDUAL,Fully Paid
675827,10625,36,E1,375.65,debt_consolidation,INDIVIDUAL,Fully Paid
675816,17000,36,D1,585.49,debt_consolidation,INDIVIDUAL,Fully Paid
675815,10000,60,F5,263.5,small_business,INDIVIDUAL,Fully Paid
675807,5875,36,D1,202.34,credit_card,INDIVIDUAL,Fully Paid
674982,35000,60,G4,951.21,debt_consolidation,INDIVIDUAL,Charged Off
675777,8000,36,A1,241.28,debt_consolidation,INDIVIDUAL,Fully Paid
675788,10500,60,D3,251.35,debt_consolidation,INDIVIDUAL,Fully Paid
675343,12000,60,C3,275.69,debt_consolidation,INDIVIDUAL,Charged Off
675756,10000,36,D3,348.03,other,INDIVIDUAL,Fully Paid
675469,9500,36,A1,286.52,debt_consolidation,INDIVIDUAL,Fully Paid
675737,7000,36,A5,218.26,debt_consolidation,INDIVIDUAL,Fully Paid
675736,5500,36,D3,191.42,credit_card,INDIVIDUAL,Fully Paid
675716,9000,36,A1,271.44,car,INDIVIDUAL,Fully Paid
675717,2500,36,A5,77.95,other,INDIVIDUAL,Charged Off
675702,4000,36,A2,121.31,debt_consolidation,INDIVIDUAL,Fully Paid
675701,12000,60,C1,271.08,debt_consolidation,INDIVIDUAL,Fully Paid
675687,8800,36,B2,283.96,debt_consolidation,INDIVIDUAL,Fully Paid
